author,rating,text,date,sentiment,source,company_id,company_name
Nicolas,4.8,"Un traiteur aux petits soins, très professionnel avec une qualité des mets excellente.",2019-06-12,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Céline,5.0,"Merci Erisay pour ce week-end inoubliable dans notre vie de couple. Vous avez réalisé nos rêves ! Vos équipes sont très compétentes et à l’écoute. Merci, merci.",2019-06-12,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Carole,4.6,"Nous nous sommes mariés ce 1 juin 2019 et nous sommes très satisfaits de la prestation d'Erisay Réceptions. Ce traiteur est d'un très grand professionnalisme, on sent beaucoup d'expérience, tout est bien organisé. Tous nos invités et nous-mêmes ont été ravis de ce repas de mariage.",2019-06-11,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Astrid,5.0,"Nous avions connu ce traiteur qui avait officié lors du mariage d'une amie et qui nous avait beaucoup plu ! Du coup nous avons réservé sans même en goûter d'autres et nous n'avons pas été déçues ! Nous n'avons eu que des compliments de la part de nos convives sur le traiteur ! Le repas était excellent, surtout le cocktail et le buffet de dessert ! Nous avons apprécié faire la dégustation en situation réelle (avec des plats réchauffés) ce qui correspond exactement à ce qui nous a été servi le jour J. Personnel de service très sympathique et service très professionnel, qui a participé à la réussite du mariage. Possibilité de récupérer les nappes la veille pour décorer... En savoir plus",2019-06-10,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Alice,5.0,"Nous avons choisi Erisay comme traiteur sans les connaître ! Mais quelle joie ! Professionnel en toute circonstance, allez-y les yeux fermés.",2019-06-10,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Aurore,5.0,"Mets délicieux et de qualité, des maîtres d'hôtels et serveurs sympathiques et très professionnels, il n'y a rien à redire sur leur prestation ! Nous recommandons vivement !",2019-06-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Pascal,5.0,"Quel bonheur de trouver un tel professionnalisme pour un événement si important dans une vie ! Les équipes commerciales puis opérationnelles ont fait un travail irréprochable ! Tous nos convives étaient unanimes sur la qualité, l'originalité, la diversité des produits qui étaient servis avec discrétion, sourire et efficacité ! Nous avions opté pour un diner du type cocktail dinatoire pour plus de 110 personnes ce qui n'est pas toujours simple à réaliser... Nous n'avons que d'immenses remerciements à distribuer à Erisay et ses équipes. Vous avez été l'un des artisans de la réussite de cet événement ! Bravo et nous n'hésiterons pas à recommander vos services avec grand plaisir !",2019-05-28,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Camille,5.0,"Nous avons choisi le traiteur Erisay pour notre mariage puisqu'il était référencé sur notre lieu - Domaine des Fontenelles, De plus ma grand mère habitant en Normandie connaissait déjà le traiteur par sa qualité des plats et de ses équipes. En effet, Johan le responsable a été à l'écoute, flexible et réactif pour répondre à toutes nos questions. Nous avons été en confiance avec eux pour préparer notre mariage, la dégustation s'est super bien passé et nous pouvons goûter un large choix que se soit pour le cocktail, dîner et desserts.  Nous avons eu des problématiques de dernière minutes comme les repas spéciaux que j'avais oubliés, il a su trouver tout de suite comment faire pour remplacer le... En savoir plus",2019-05-23,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Jessy,5.0,"Une prestation de qualité, le repas de notre mariage fut excellent ! Le personnel souriant et serviable ! Je recommande Erisay les yeux fermés !",2019-05-07,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Chifflet,5.0,"Vous apprécierez la qualité de la prestation : du cocktail jusqu’au dessert, tous nos invités ont été bluffés. Un grand merci au cuisinier, à Jeremy et aux serveurs qui ont su chouchouter leurs mariés et s’adapter à la météo capricieuse. Un petit mot sur la dégustation : c’était génial et tellement bon que le plus difficile est de choisir !",2019-05-06,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Anais,5.0,"Service excellent ! Vin d'honneur et repas merveilleux, tous nos convives étaient ravis.",2019-05-05,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Cécile,5.0,"Outre le lieu, tout couple marié sait à quel point le traiteur est important. Les invités se souviennent de la robe de la mariée, du DJ et du repas ! Il était donc primordial pour nous de trouver un prestataire de qualité et de confiance !

Erisay a su répondre en tout point à notre mariage, nos invités ont été bluffés et nous n'avons eu que des éloges !! Les assiettes repartaient vides en cuisine.
Nous avons beaucoup apprécié le fait qu'ils s'adaptent à nos invités (sans gluten, halal, végétarien) et ce, sans supplément, contrairement à d'autres entreprises....
Mon mari qui est assez compliqué à également eu le droit à un menu dédié et spécial sans supplément. Merci encore pour la réussite de notre mariage, le repas était divin !",2019-04-23,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Sophia,5.0,"Erisay était fantastique pour notre mariage. Flexibles, leurs équipes ont su s'adapter aux différents régimes alimentaires. Le service était impeccable, fluide, et très agréable. La qualité de la cuisine exquise, et nos invités ont tous aimé. Nous sommes vraiment très satisfaits de leur prestation pour notre mariage.",2019-04-23,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lambert,5.0,"Nous avons fait appel à se traiteur et aucun regret.
La personne qui s’es occupé de nous, de mettre en place notre menu a été présente et a répondu à toutes nos questions.
Le jour du mariage Christine et son équipe a été merveilleuse, rien à redire.
Équipe professionnelle, respect le planning et à l’écoute.
Nous n'avons eu que des retours positifs sur le repas.
Je recommande.",2019-04-18,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Camille,4.8,"Un repas et un cocktail parfaits, tout était comme nous le voulions. Petit bémol, les desserts ont été enlevés trop vite.",2019-04-14,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Sophie,4.8,"Un sans faute pour notre mariage, qualité et service au rendez-vous. Ayant travaillé pour Erisay lorsque j’étais étudiante, j’étais convaincue de faire le bon choix et je n’ai pas été déçue, bien au contraire !",2019-02-12,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Mélodie,5.0,"On aurait presque aimé se marier une deuxième fois pour faire appel à Erisay ! Certes il faut mettre le prix, mais obtenir une telle qualité, ça vaut vraiment le coup ! Du cocktail au dessert, tout était excellent, et nous n'avons eu que des compliments de nos invités. Le personnel était aux petits soins, et avec le sourire jusqu'à la fin de la soirée. En bref, irréprochable !",2018-11-26,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lydia,5.0,"Le traiteur était vraiment au top. Nous avons apprécié sa flexibilité, sa disponibilité et le service. La qualité de la nourriture était excellente et le gâteau tout simplement parfait. Je vous remercie pour tout.",2018-11-12,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Carine,4.8,"Que dire de ce traiteur ? Juste parfait. Repas succulent du vin d'honneur au dessert nous n'avons reçu que des compliments de nos invités, certains nous ont même dit n'avoir jamais vu une telle qualité. La discrétion de l'équipe lors du service est au top, il ne manquait jamais rien sur les tables. Grâce à vous notre mariage a été réussi.",2018-10-30,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Catherine,4.0,"Traiteur parfait pour un mariage. Nous avons été enchantés par la qualité du repas, mais aussi par la dégustation en amont. Petit bémol : quelques petits bugs avec la personne responsable de notre dossier, ce qui nous était fort désagréable vu notre manque de disponibilité. Nous remercions vivement l'équipe en place du soir et du lendemain midi. Très professionnel, disponible, à l'écoute.
Petite remarque : il a été dommage de ne pas pouvoir récupérer un excellent tiramisu entier que nous avons réglé et qui n'avait pas été consommé à cause d'un plat qui n'était pas le nôtre. Il aura été judicieux, comme nous devions le solde de la facture, de nous le dire et nous l'aurions tout simplement rapporté.",2018-10-30,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Jean-Edouard,5.0,"Ce traiteur, reconnu dans l’Eure et sur la région rouennaise, nous a été recommandé par les propriétaires de notre salle de mariage.
Nous y prenant très tard, nous avons été heureux d’apprendre qu’Erisay acceptait de réaliser la prestation du cocktail et déjeuner de notre réception, à une date où ils étaient déjà très sollicités. 
Nous avons été très bien pris en charge pour élaborer le menu et la logistique.
La dégustation (un samedi par mois) nous a aidés à finaliser notre choix de menu. 
Les maîtres d’hôtels qui se sont occupés de notre réception ont été parfaits, et les plats furent excellents !
Bref, nous recommandons cette maison de qualité qui fabrique tous ses plats dans ses ateliers !",2018-10-30,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Meyer,4.8,"Le cocktail et le dîner de notre mariage, ainsi que le brunch du lendemain ont été assurés par le traiteur Erisay Réceptions.
Une seule chose à dire : n'hésitez pas, faîtes appel à eux pour vos événements !
Professionnalisme de la personne qui a suivi notre dossier et de toute l'équipe présente sur place le jour J ; qualité excellente du cocktail, des animations, du dîner et du brunch ; enchaînement très fluide entre chaque plat (même avec 200 personnes) et respect du timing. Nous n'avons eu que des compliments !
Nous recommandons vivement Erisay !
Éléonore & François",2018-10-24,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Aneta,5.0,"Cocktail, repas, désert = parfait. Vraiment rien à dire. Tous nos invités ont adoré et nous aussi. Le wedding cake était fait exactement comme on le souhaitait. 
Merci beaucoup. 
Au future mariés : si vous avez la possibilité d'avoir Erisay pour votre mariage, ne réfléchissez plus.",2018-10-23,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Guyader,4.8,"Nous avons trouvé le cocktail et le repas vraiment délicieux. Nos invités étaient également conquis.
L'équipe est réactive et professionnelle, ils s'adaptent aux animations et se coordonnent aux autres prestataires.
De plus, nous avions des petits éléments de décors à mettre en place au dernier moment, et ils ont bien pris en main les choses.
En bref une cuisine raffinée, un service impeccable et professionnel.
Ils ont eut un rôle important dans la réussite de notre mariage. Nous les recommandons vivement !",2018-10-22,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Christine,5.0,"Nous avons été très satisfaits du service dans toute sa globalité. 
Les menus sont vraiment conformes à ce qui nous est présenté lors de la séance de dégustation. Tout était très bon, raffiné et joli à voir dans les assiettes et sur les buffets. Les animations sucrées et salées sont vraiment au top.  
Je félicite également l'équipe de serveurs.",2018-10-21,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Antoine,3.8,"Le traiteur propose une large gamme de menus et de services qui vous permettront de trouver votre bonheur. De nombreuses prestations optionnelles sont également disponibles. Je vous conseille de profiter du partenariat de ce traiteur avec la maison Louis de Sacy pour votre champagne, nous en avons apprécié la qualité. Je vous conseille de participer aux dégustations organisées par le traiteur, cela vous aidera à guider votre choix final.",2018-10-18,neutral,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Stéphanie,5.0,"Je recommande fortement ce traiteur car très professionnel, nourriture de qualité, à l’écoute, les employés s’adaptent et facilite le déroulement de l’ensemble du service du cocktail à la soirée et ont fait en sorte que tout se passe bien sans qu’on s’en occupe. Tout était parfait ! Et dans la bonne humeur !",2018-10-10,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Caselas,4.8,"Il nous a été proposé avec notre salle de réception et nous en sommes très contents.
C’est une entreprise familiale, les propositions et choix sont variées.
Ils proposent des gammes de prix très ajusté par rapport au budget de chacun.
Ils nous ont livré choix et nous ont accompagnés jusqu’au dernière minute.
Notre maître de salle Jeremy était juste parfait, il nous a soulagé de tous les accotés.
Encore merci",2018-10-09,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Anissa,5.0,"N’hésitez pas à leurs faire confiance.
Le repas était fabuleux, copieux, et une équipe et un maître d’hôtel (Luis) parfait, bienveillant, adorable et disponible ! 
Nous ne regrettons rien et le prix équivaut à la qualité du repas. 
Merci pour tout",2018-10-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Émilie,5.0,"Nos invités et nous-mêmes nous sommes régalés. Tout le monde s'est jeté sur les œufs d'autruche pendant le vin d'honneur, le jarret de veau a fait l'unanimité, tout le monde a très bien mangé et le service était impeccable sans fausse note. Merci !",2018-10-07,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Carnino,5.0,"Erisay était le traiteur de notre mariage au Manoir de la Chapelle Réanville où nous nous sommes mariés le 18/08/18. Tout d'abord, notre dossier a été suivi à la perfection par Alice. Nous la remercions énormément pour son professionnalisme et son investissement (même pendant ses vacances). Alice a su être à notre écoute et nous a permis de réaliser le mariage de nos rêves.  Quant à l'équipe du traiteur sur place : au top ! Toujours bienveillante envers nous les mariés mais aussi nos invités. Aucun faux pas, tout a été à la perfection. Nous et nos invités ont été éblouis par cette prestation de haute qualité. Merci à toute l'équipe de serveurs et responsables qui ont pu... En savoir plus",2018-09-19,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Ophélie,5.0,"L’equipe d’erisay réception a été aux petits soins avec nos invités et nous. 
Tout était parfait du cocktail au dessert.
L’excellent repas a ravi les papilles de nos invités.
Nous recommandons sans hésiter.",2018-09-19,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Da Silva,5.0,"Tout a commencé l'année dernière lors des journées de dégustation, et nous avons été bluffés !
Un tel choix pour le cocktail, les entrées plats et buffets des desserts... le tout présenté de très belle manière ! Le plus dur est de se décider !
L'ensemble des choix est bien respecté le jour J avec une équipe sur place qui était flexible souriante et très professionnelle !",2018-09-17,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Estelle,5.0,"Si vous cherchez un traiteur de qualité, avec une équipe professionnelle (aussi bien avant le mariage que pendant) et des plats délicieux à des tarifs abordables : foncez ! 
Nous avons été très bien accompagnés dans la préparation de l'événement et le jour j tout s'est déroulé à la perfection.",2018-09-15,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Ségolène,5.0,"Erisay est la référence. Une équipe professionnelle, une maître d'hôtel compétente, à l'écoute, mettant tout en œuvre pour satisfaire les souhaits de la mariée... L'expérience d'Erisay se fait sentir. La chargée d'affaire en amont a été aussi très attentive et sympathique. Rien à redire.",2018-09-14,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Delphine,5.0,"Nous avons choisi Erisay pour son authenticité et ses valeurs traditionnelles, qui ont été largement respectées. 
Laëtitia, notre maître d'hôtel, nous a très bien pris en charge et s'est montrée disponible et bienveillante tout au long de la prestation.
Le cocktail et les animations culinaires ont été très largement appréciées par nos invités, suivi par le repas et le fromage qui ont également respecté la promesse faite lors de notre première dégustation. 
Le wedding cake correspondait totalement à nos attentes tant au niveau du gout que du design. 
Merci également à toute l'équipe présente ce jour pour votre professionnalisme et votre discrétion.
Nous recommandons Erisay les yeux fermés !",2018-09-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Carole,4.8,"Nous avons purement adoré ce traiteur en tous points : de la dégustation initiale, suivi du dossier, conseils personnalisés au top, vin d'honneur et repas impeccables. 
Et lors de notre mariage : tout dans la finesse, aux petits soins avec nos invités et à notre écoute pour les derniers préparatifs. 
Beaucoup de retours positifs... Je le recommande à 200%.",2018-08-31,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Letellier,5.0,"A l’écoute, flexible pour toutes nos demandes, une équipe très professionnelle, repas raffiné, nos invités ont adoré. 
Nous sommes ravis de la prestation de Erisay. 
Dans notre famille c’est les deuxième mariage avec eux, tout est toujours parfait. 
Merci à Erisay.",2018-08-27,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Jessica,5.0,"Du buffet au dessert, en passant par le repas servi à table tout a été parfait.
La qualité et la fraîcheur était au rendez vous.
Le personnel a été très à l'écoute, très professionnel, et très agréable.
Je recommande vivement ce traiteur.",2018-08-17,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Hélène,5.0,"Une préparation personnalisée, facilement adaptable et recherchant l'excellence.
Une réalisation parfaitement orchestrée, avec des mets raffinés, de qualité. Exigeants, avec un service charmant et professionnel.",2018-08-13,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Barbara,5.0,"Nous savions qu'en choisissant Erisay, notre mariage serait une réussite, et cela fut au-delà de nos attentes ! Qualité des produits, du service, professionnalisme de l'équipe en place et gentillesse... Je recommande et remercie l'ensemble des intervenants Erisay, qui ont permis de faire de notre jour un moment inoubliable. Mention spéciale pour notre wedding cake, fait sur-mesure et dont nous sommes ravis !",2018-08-09,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lucie,5.0,"Tout a été parfait, du premier contact lors de la dégustation-test jusqu'à la pièce montée, tant du point de vue de la qualité des produits que du service. Nous n'avons aucun défaut à soulever. 
Nos invités ont été ravis et nous aussi.",2018-08-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Perard,5.0,"Merci à Erisay et son équipe pour l'excellent repas au domaine de Montchevreuil. Merci a Hélène pour son écoute et pour son adaptation. Cuisine raffinée, excellent produits. Nos invités sont sous le charme de votre cuisine. Merci et bonne continuation",2018-08-07,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Claire,4.2,"Tres bonne qualité du service et des plats ! En quantité suffisante ! Un vrai régal
Une des animations n'a pas été honorée car la machine s'est cassée 10 jours avant... Déçue mais ils ont quand même proposé une solution de rechange...",2018-08-02,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Beneloup,4.6,"Gros gros plus sur le cocktail qui était parfait ! Nous en avons pris pleins les papilles c’était génial ! Au niveau du repas, c’était également très bon avec des serveurs très agréables. Le plat était chaud pour tous et c’est très important pour une salle de 80 personnes. Pièce montée magnifique ! Nous ne regrettons pas le choix de notre traiteur !",2018-07-31,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Coco,5.0,"Lors de notre réception à La Grange des Aulnaies, nous avons fait appel au traiteur Erisay pour un dîner fin et délicieux, au goût de chacun !
Tout a été apprécié par nos invités et nous-mêmes et a donné un côté gastronomique à notre soirée ! 
N'hésitez pas à participer à une dégustation afin de découvrir les merveilleux plats proposés par ce traiteur !",2018-07-30,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Cyril,5.0,"Ils ont été très réactifs, vraiment arrangeant, le service à été impeccable, et la nourriture est excellente ! Les serveurs sont irréprochables, je le recommande sans réserve, pour un mariage ou autre.",2018-07-24,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Babzilla,5.0,"Merci à toute l'équipe d'Erisay pour sa capacité d'adaptation, sa réactivité et son indéfectible sourire, malgré une configuration des lieux atypique et la température caniculaire qui régna dans la salle tout au long de la soirée.",2018-07-18,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Laëtitia,4.8,"Les équipes d’Erisay Réception ont été aux petits soins avec nous tout au long de notre réception. Nous nous sommes laissés guider par le tempo du maître d’hôtel, après concertation sur les temps forts à donner à notre soirée. Nous étions très contents de la mise en place de la salle, nos convives ont apprécié les mets servis, que ce soit pour le cocktail comme pour le dîner. Grand professionnalisme et discrétion. 
Nous recommandons vivement ce traiteur.",2018-07-15,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Pauline,5.0,"Parfait, service parfait et plats très bons. Nous avons été très bien accompagnés aussi bien lors des préparatifs que lors de la journée.
Nos invités ont été charmés par les plats et le service.
Je recommande.",2018-07-10,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Betty,5.0,"Menu Pommier pour nous. Tout le monde a beaucoup apprécié le cocktail, notamment l'animation Foie gras qui a fait un carton plein (on nous en parle encore !). Et le repas était également délicieux. Un conseil pour le dessert : prenez un pyramide de fruits, c'est très joli, frais et ça passe très bien ! La notre a été dévalisée en moins de 30 min et pourtant le buffet était très riche en desserts!",2018-07-05,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Melody,3.8,"Pendant les préparatifs, nous avions eu quelques frayeurs concernant le traiteur. Lors de la dégustation, des aliments manquaient dans nos assiettes et la présentation n'était pas belle.
Le jour J, nous avons un repas qui a régalés tous nos convives ! Les invités sauçaient même les assiettes. Qualité et portions assurées !
Les maîtres d'hôtel ont été géniaux.
Les maîtres d'hôtel pensaient à nous ramener quelques pièces au cocktail lorsque nous faisons des photos. Nous avons apprécié cette attention.
Ils savent très bien s'adapter, nous avons pu ramener nos pièces montées de choux faites par la famille. Pendant le gâteau, le maître d'hôtel a proposé à mon mari de sabrer le champagne, c'était très sympathique.
Dommage que le traiteur ne soit présent que quelques heures avant la réception et qu'il ne décore pas les tables.",2018-07-04,neutral,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Céline,5.0,"Si vous voulez bien manger à votre mariage, faite confiance à Erisay réception.
En plus d’être un excellent culinaire, ses représentants : 
- Mme Holleville est d'une gentillesse extrême 
- Et notre maître de cérémonie, Vincent, d'un professionnalisme hors du commun.
Un grand merci.",2018-07-03,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Emmanuelle,5.0,"Nous souhaitions vous remercier très sincèrement pour tout.
De la qualité des mets qui ont été servis (et très largement appréciés par nos invités et nous-mêmes), en passant par la qualité de service de l'équipe, avec Olivier en chef de salle, tout a été parfait ! Nous leur avons déjà dit tout le bien que l'on pensait d'eux le soir-même, et c'est avec beaucoup de sincérité qu'on le répète, ils ont été géniaux !
Vous nous avez permis de passer une journée inoubliable, et sans faux pas ! 
Bonne continuation,

Emmanuelle & Gauthier",2018-06-30,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Corneillie,5.0,"Les préparatifs sont faits en douceur et nous avons le sentiment que tout est possible ! Un bonheur lorsque l'on organise un événement de cette ampleur.
Les invités ont été émerveillés par la beauté et le goût des amuse-bouches servis au cocktail.
Le repas était succulent, le personnel (aussi bien du bureau que celui au service) est au petit soin.
Nous referons appel à Erisay lors d'un prochain projet les yeux fermés !",2018-06-29,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Vanessa,5.0,"Nous avons connu ce traiteur par notre organisateur de mariage.
Une dégustation en octobre dans un lieu plein de cachet nous a conquis et pour cause.
Le vin d'honneur a été une réussite sans nom. 2 animations culinaires réalisées avec brio et un repas à l'assiette juste extraordinaire.
Des mets de qualités, des produits frais. Le côté éthique de ce traiteur nous avait ravi sur la papier mais nos papilles s'en souviennent encore !
Un grand merci a Maxime qui s'est occupé de nous et ainsi qu'à Rémy qui a clôturé notre soirée. Un grand merci a vous deux et à toute votre équipe qui a su être plus qu'à la hauteur de votre réputation.
Encore un grand merci et surtout bravo !",2018-06-27,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Charline,5.0,"Super traiteur. 
Nous n’avons eu que des compliments ! Les pièces du vin d’honneur sont à tomber ! L’entrée était parfaite, on sent que les produits sont frais. Le plat au top, des amis nous en parle encore ! Et le buffet de desserts avec le wedding cake étaient excellents ! Une belle expérience culinaire.",2018-06-27,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Vermoesen,5.0,"Wahou ! Quelle prestation extraordinaire que nous a donné Erisay lors de notre mariage. Notre maître d'hôtel Jeremy était aux petits soin pour nous les mariés et le reste de l'équipe avenant vis-à-vis de nos invités. Mieux, cela n aurait pas été possible. Merci.",2018-06-22,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Snm,5.0,Un menu qui a reçu l'unanimité auprès de nos invités. Une équipe à l'écoute et très professionnelle. Le brunch du dimanche nous a également été plébiscité. Nous étions aux anges. Nous sommes très heureux d'avoir choisi Erisay.,2018-06-18,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Roxane,5.0,"Nous recommandons Erisay Réception à 1000%. Ils ont été le traiteur de notre mariage pour 88 convives, nous ne regrettons pas notre choix. 
Tout est délicieux et fait maison. 
Les serveurs sont discrets, professionnels et disponibles.
N'hésitez surtout pas !",2018-06-13,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Claire,4.2,"Nous sommes 100% satisfaits de la prestation : qualité des plats et du cocktail, repas copieux, service impeccable et très attentionné (notamment avec les mariés pendant le vin d'honneur pour que nous profitions nous aussi du buffet). 
La dégustation faîte en amont correspond vraiment à ce que vous aurez le jour J, pas de mauvaise surprise.
Un bémol concernant la relation avec notre commerciale : ça n'a pas toujours été simple.",2018-06-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Lélé,5.0,"Tout était parfait ! Le dîner, le brunch du lendemain, le service. 
Nos invités ont tous trouvé les plats excellents et nous également.
Je recommande vivement ce traiteur (le champagne proposé est également très bon et peu cher).",2018-06-06,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Sandra,5.0,"Nous recommandons ce traiteur qui a été au delà de nos espérances. 

La qualité des produits et la présentation sont excellentes. 

Le service s'est montré irréprochable et aux petits soins pour les invités et pour nous les mariés. Les serveurs étaient toujours attentifs à ce qu'il ne manque rien sur les tables : lorsque quelqu'un se levait, ils mettaient l'assiette au chaud sans même qu'on le demande ... 

Tous nos invités nous ont félicité pour le choix du traiteur. 

Nous n'avons rien à dire de négatif et recommandons ce traiteur. 

(Réception de 100 personnes).",2018-06-01,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Marie,5.0,"Erisay Réceptions a assuré le vin d'honneur et le dîner de notre mariage le 10 mai dernier. L'équipe de serveurs, attentive, bienveillante et très bien dirigée (je ne me souviens plus du nom du maître de salle), a été d'un très grand professionnalisme, ne nous oubliant jamais pour le cocktail en nous alimentant régulièrement de petits fours et de boissons, quand je voyais beaucoup de mariés se faire oublier dans d'autres mariages auxquels j'ai été invitée. Le dîner, excellent, a été servi avec efficacité, sans presser les invités mais sans les faire traîner non plus. Un grand merci donc à toute l'équipe Erisay de notre mariage du 10 mai 2018 au Manoir de Corny, des cuisiniers au personnel de... En savoir plus",2018-05-18,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Joux,5.0,"Suite à la dégustation, nous avons été conquis et le jour J, nous avons retrouvé 100% de ce que nous avions goûté. Notre interlocuteur a été très réactif et les professionnels (serveurs, etc.) ont été au top et on n'a eu à se soucier de rien.",2018-05-08,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Emmanuelle,5.0,"Nous avons été plus que satisfaits par la prestation de ce traiteur ! De la préparation jusqu’à la réception, ils ont été très attentifs à nos demandes et nos attentes. Les serveurs que nous avons eus étaient très professionnels et agréables. Nous avons eu de super retours de nos invités !",2018-05-06,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Giannini,5.0,"De la dégustation pour le choix du menu à la réception du mariage, tout était parfait. Produits de qualité, raffinés, plats fabuleux.
Un 10/10 aux gambas au charbon végétal du vin d'honneur à la pièce montée et à la pyramide de fruits géniale.
Un traiteur si bon que mon fils Michel l'a choisi pour la réception de son mariage en juin.
Continuez comme ça, vous défendez les vraies valeurs de la traditions française.",2018-04-05,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Anais,5.0,"Mariés, témoins, invités... Nous avons tous été conquis tant par la qualité du vin d'honneur et du repas que par le service ! Nos témoins ont également souligné la réactivité et l'adaptabilité de l'ensemble de l'équipe notamment pour permettre les animations. Bref tout a été parfait !",2018-03-07,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
Sophie,5.0,"Erisay a été exceptionnel le jour J. Du cocktail au dîner, c’était parfait. Mention spéciale pour le cocktail, qui était divinement bon. Nos invités nous en parlent encore. Très professionnel, à l’écoute et de bons conseils. Le service était rapide, comme demandé. 
Merci infiniment.",2017-12-28,positive,mariages.net,6852dce674c91954046c1d39,Erisay Réceptions Deauville
